date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2005-09-23,18.88,25.09,15.51,1.11,0.78,1.41,2.18,75.57,90.44,11.18,4.5041
2005-09-24,18.9,26.52,14.82,2.7,0.58,1.02,2.56,78.43,90.43,11.41,4.1234
2005-09-25,16.27,19.16,14.53,6.13,0.76,1.4,2.74,85.92,90.48,10.95,3.8758
2005-09-26,14.6,16.3,12.77,11.62,0.89,1.62,2.41,90.97,90.78,10.43,3.6684
2005-09-27,14.68,18.2,12.14,0.26,0.81,1.44,2.3,80.54,90.85,9.19,4.8643
2005-09-28,15.41,19.59,12.45,1.88,0.73,1.29,2.2,81.57,90.73,9.79,4.4009
2005-09-29,15.34,17.36,13.97,4.17,0.83,1.42,2.31,91.6,90.49,11.01,4.0152
2005-09-30,14.3,16.57,12.92,15.25,0.99,1.75,3.1,91.33,90.62,10.26,2.7761
2005-10-01,15.9,20.03,12.58,0.04,0.77,1.31,2.14,78.84,90.94,9.68,4.7458
2005-10-02,17.5,22.81,12.91,0.0,0.95,1.73,2.55,67.91,90.78,9.2,4.7426
2005-10-03,16.07,21.85,11.99,10.54,1.29,2.55,4.26,78.05,90.47,9.76,3.2834
2005-10-04,14.29,16.7,12.83,28.5,1.88,3.54,5.37,95.63,90.52,10.77,1.4239
2005-10-05,11.7,13.91,9.19,24.75,1.76,3.0,3.98,87.62,90.81,8.26,2.3069
2005-10-06,10.7,13.03,9.15,10.33,1.86,3.3,4.64,91.02,90.98,8.03,2.7156
2005-10-07,8.95,10.5,6.78,8.82,1.98,3.51,5.08,90.32,91.23,7.11,1.5336
2005-10-08,8.11,10.01,6.83,12.47,1.51,2.62,3.67,93.59,91.32,6.91,2.4382
2005-10-09,10.56,14.59,8.1,0.2,0.75,1.31,2.53,80.33,91.17,6.91,3.433
2005-10-10,11.74,16.84,7.59,0.02,0.64,1.16,2.16,72.37,91.2,6.76,4.5122
2005-10-11,15.16,21.1,9.85,0.02,0.62,1.15,1.72,65.36,91.03,7.69,3.7747
2005-10-12,15.89,21.32,12.27,0.13,0.89,1.82,2.83,73.8,90.93,9.08,2.6482
2005-10-13,14.61,19.21,12.21,0.1,0.74,1.36,2.75,84.93,91.32,9.59,2.9467
2005-10-14,15.67,20.73,12.46,5.5,0.75,1.39,2.6,79.54,90.98,9.62,1.2917
2005-10-15,12.82,14.41,11.23,4.85,0.94,1.68,2.77,94.14,90.78,9.61,1.4954
2005-10-16,14.57,19.94,10.48,5.78,0.58,1.17,3.2,77.91,90.09,8.82,3.0605
2005-10-17,11.36,15.1,8.72,20.79,1.09,2.22,4.36,88.7,90.08,8.28,1.0344
2005-10-18,11.11,15.16,8.41,7.92,0.62,1.0,2.31,84.27,90.61,7.61,1.818
2005-10-19,7.09,9.55,4.77,44.76,1.37,2.33,3.16,94.86,90.24,6.63,0.721
2005-10-20,5.1,5.3,4.91,36.73,2.05,3.69,4.62,99.64,90.19,6.07,0.4099
2005-10-21,5.5,5.79,5.26,32.39,1.62,2.87,3.95,98.48,90.98,6.11,0.9182
2005-10-22,5.54,7.81,2.38,2.6,0.81,1.4,2.45,87.9,91.56,5.46,3.3295
2005-10-23,6.49,13.93,0.76,0.0,1.17,2.46,3.88,65.38,91.55,4.15,3.9799
2005-10-24,8.89,16.18,3.14,0.0,1.21,2.27,3.72,58.85,91.18,4.49,4.0435
2005-10-25,9.31,14.64,5.2,0.64,1.36,2.37,3.12,69.85,91.17,5.63,2.4571
2005-10-26,10.53,15.15,8.22,4.22,0.89,1.57,2.33,85.87,91.35,7.39,3.3437
2005-10-27,10.32,14.84,6.68,0.26,1.17,2.15,3.12,81.84,90.79,7.07,3.1454
2005-10-28,7.27,8.67,5.4,33.06,1.66,2.9,3.49,96.88,90.39,6.85,0.4102
2005-10-29,4.86,5.51,3.42,20.35,1.03,1.76,2.37,94.22,90.83,5.6,0.8563
2005-10-30,7.41,12.56,3.25,2.84,0.59,1.2,1.93,86.02,90.57,6.13,1.7146
2005-10-31,9.33,16.56,5.04,5.35,0.83,1.88,3.02,87.54,90.56,7.07,1.2869
2005-11-01,6.47,7.66,5.64,15.32,0.93,1.68,2.65,92.71,90.98,6.15,1.6368
2005-11-02,8.59,14.56,5.21,0.81,0.71,1.21,2.15,81.38,90.75,6.08,2.886
2005-11-03,7.58,10.51,5.51,6.65,0.69,1.2,2.09,88.68,90.96,6.32,1.3188
2005-11-04,9.51,15.16,5.54,0.01,0.55,1.02,1.86,72.82,90.6,5.9,1.6097
2005-11-05,7.5,10.16,5.41,10.04,1.16,1.95,2.91,92.25,90.44,6.61,0.7918
2005-11-06,7.09,9.13,5.6,8.18,0.9,1.55,2.16,94.63,90.9,6.56,1.0968
2005-11-07,7.89,10.43,6.57,3.24,0.42,0.79,1.39,92.94,90.98,6.8,0.997
2005-11-08,6.12,7.03,5.42,22.27,1.35,2.28,3.08,98.77,91.04,6.4,0.7385
2005-11-09,4.88,5.91,3.26,5.7,1.04,1.78,2.52,94.74,91.49,5.6,1.6625
2005-11-10,5.66,9.12,3.02,0.63,0.77,1.31,1.92,87.14,91.52,5.44,1.9733
2005-11-11,4.64,6.17,3.6,15.89,1.27,2.19,2.93,97.07,91.17,5.66,1.403
2005-11-12,3.6,5.53,1.43,3.08,0.86,1.49,2.67,90.24,91.13,4.89,1.7522
2005-11-13,5.04,10.56,1.48,0.04,0.68,1.31,2.55,69.73,91.2,4.14,2.8934
2005-11-14,5.82,11.36,2.26,0.0,1.01,1.91,2.77,65.58,91.18,4.1,2.9076
2005-11-15,6.55,12.44,1.86,0.0,0.93,1.84,3.68,70.4,90.95,4.66,2.7146
2005-11-16,6.25,9.66,4.01,0.0,0.5,0.99,1.36,76.77,90.58,5.03,1.9178
2005-11-17,7.13,12.01,3.62,0.0,1.08,1.9,3.32,63.01,90.49,4.37,2.5099
2005-11-18,7.33,13.14,3.66,0.0,1.3,2.46,3.31,66.62,90.43,4.75,2.4403
2005-11-19,6.97,11.53,4.47,0.0,1.12,1.95,2.84,75.02,90.48,5.23,1.8461
2005-11-20,7.55,13.69,4.03,0.38,1.17,2.57,3.44,77.72,90.04,5.57,2.3513
2005-11-21,6.79,10.47,5.01,2.92,0.9,1.84,3.64,86.69,89.97,5.95,0.5462
2005-11-22,3.46,5.11,0.27,20.04,1.6,2.93,4.08,96.18,90.88,5.19,1.2182
2005-11-23,0.46,2.63,-2.91,8.97,1.51,2.62,4.53,92.55,91.91,3.97,1.9241
2005-11-24,2.18,8.1,-3.06,0.0,0.97,1.69,2.72,63.97,91.42,3.06,2.5613
2005-11-25,4.53,9.09,0.47,0.0,1.58,3.57,4.55,78.36,90.93,4.63,2.2908
2005-11-26,7.58,10.4,5.57,0.0,1.14,2.24,3.31,79.25,91.13,5.72,1.0949
2005-11-27,8.18,12.78,5.43,0.39,1.09,2.4,2.75,81.7,91.04,6.14,0.9634
2005-11-28,9.85,16.2,5.97,0.01,1.22,2.85,4.01,80.16,90.83,6.75,2.472
2005-11-29,9.17,13.06,7.21,3.15,1.32,3.29,4.99,81.14,90.65,6.54,1.5893
2005-11-30,5.72,8.03,3.41,18.18,1.02,1.78,2.67,93.54,91.02,5.9,0.9835
2005-12-01,6.39,11.48,1.66,0.0,0.95,1.73,2.4,74.5,90.86,4.89,2.4163
2005-12-02,9.1,13.88,5.72,0.46,1.02,2.3,3.11,78.61,90.83,6.36,0.5424
2005-12-03,9.36,13.62,7.2,0.98,0.96,2.1,3.0,89.85,90.83,7.27,0.7406
2005-12-04,9.51,14.27,6.65,0.03,0.73,1.48,3.02,83.19,90.63,6.79,2.171
2005-12-05,7.24,9.91,5.4,0.27,0.99,2.08,3.26,88.94,90.55,6.25,1.0709
2005-12-06,7.41,12.7,3.85,0.05,0.76,1.55,3.13,81.13,90.97,5.68,2.4394
2005-12-07,7.69,13.5,3.81,0.0,1.26,2.69,3.8,71.76,91.07,5.19,2.1326
2005-12-08,7.71,13.11,4.94,0.0,1.09,2.6,3.11,72.63,91.04,5.32,2.0822
2005-12-09,6.32,9.22,4.72,0.86,1.12,2.28,3.62,85.32,91.24,5.6,1.1628
2005-12-10,6.86,11.12,3.53,0.7,0.69,1.19,2.05,87.39,91.44,5.91,1.3001
2005-12-11,6.33,7.56,4.03,6.11,0.74,1.27,2.05,95.45,91.63,6.23,0.979
2005-12-12,1.84,3.67,-0.03,9.95,0.93,1.63,2.91,96.33,91.6,4.59,0.7572
2005-12-13,2.45,6.39,-1.37,0.22,0.77,1.3,2.02,76.8,91.24,3.79,2.3268
2005-12-14,5.01,10.36,2.31,0.0,0.89,1.64,3.12,65.58,90.8,3.93,2.3357
2005-12-15,5.38,10.41,2.21,8.79,1.39,3.09,3.91,81.28,90.08,5.11,1.4962
2005-12-16,4.65,6.62,3.33,11.55,0.85,1.59,2.78,88.86,89.48,5.29,0.504
2005-12-17,4.17,6.31,2.49,4.76,0.99,1.88,2.83,85.41,89.65,4.91,1.0363
2005-12-18,5.31,10.65,2.32,0.0,1.35,3.17,4.8,84.52,90.28,5.25,2.1122
2005-12-19,6.16,10.23,3.82,0.8,1.26,2.84,4.57,85.06,90.19,5.58,0.8952
2005-12-20,1.06,5.23,-1.85,19.35,1.39,2.42,4.92,95.46,90.66,4.35,0.6689
2005-12-21,-0.91,1.68,-2.77,4.07,0.76,1.17,2.0,95.57,91.01,3.71,1.0843
2005-12-22,0.09,3.79,-2.35,0.23,0.68,1.05,1.66,87.14,90.82,3.65,1.6987
2005-12-23,-0.35,2.01,-2.15,9.97,1.01,1.77,3.44,94.02,90.06,3.87,0.7555
2005-12-24,-1.35,0.53,-3.09,5.49,1.07,1.72,3.08,96.54,89.92,3.67,0.5959
2005-12-25,-1.07,-0.33,-1.81,17.85,1.42,2.75,3.66,97.66,90.07,3.79,0.8722
2005-12-26,-1.93,-0.28,-6.02,5.84,1.45,2.79,4.09,96.77,90.76,3.51,1.189
2005-12-27,-5.12,1.89,-9.34,0.02,1.47,2.84,4.49,89.98,91.38,2.46,2.1571
2005-12-28,-4.99,1.41,-8.81,0.0,2.33,4.91,5.79,96.05,91.44,2.76,2.431
2005-12-29,-3.07,3.54,-6.2,0.0,2.37,4.94,6.04,88.76,91.39,2.92,1.974
2005-12-30,-2.32,4.31,-5.71,0.0,2.1,4.16,7.25,82.74,91.56,2.87,2.2694
2005-12-31,-0.98,2.92,-4.99,0.14,3.01,5.94,8.66,84.09,91.12,3.24,1.4815
2006-01-01,1.89,5.38,-1.46,2.53,0.96,1.61,3.15,84.68,91.22,4.03,1.8598
2006-01-02,1.26,5.58,-0.86,0.0,1.43,2.84,4.06,83.26,90.99,3.83,1.955
2006-01-03,1.69,6.63,-0.88,0.0,1.45,2.96,3.89,83.92,91.12,3.98,2.0417
2006-01-04,1.28,6.77,-2.49,0.0,1.77,3.74,5.21,85.96,91.22,3.96,2.388
2006-01-05,2.45,6.4,-1.33,0.12,1.77,3.76,5.32,83.76,90.9,4.24,1.8437
2006-01-06,4.15,6.61,2.05,1.54,0.98,2.12,2.6,85.63,90.59,4.87,0.9022
2006-01-07,3.71,5.78,2.67,4.53,1.05,1.79,2.32,90.04,90.47,4.94,0.9137
2006-01-08,0.13,2.46,-1.84,26.52,1.37,2.27,2.87,98.51,90.54,4.19,0.8546
2006-01-09,-1.9,-0.31,-4.52,11.18,1.4,2.24,3.64,98.74,90.75,3.57,0.9665
2006-01-10,-5.01,0.25,-9.99,0.85,1.05,1.85,2.63,92.39,90.69,2.59,1.3951
2006-01-11,-2.63,2.87,-7.08,0.05,1.05,1.97,2.87,81.37,90.72,2.78,1.9574
2006-01-12,-3.66,2.39,-8.58,0.0,1.21,2.23,3.43,88.72,90.72,2.76,1.861
2006-01-13,-3.01,1.27,-6.97,2.55,1.07,1.75,2.87,97.0,90.9,3.22,1.0219
2006-01-14,-2.76,-0.42,-4.74,4.94,1.25,1.89,2.68,98.28,91.01,3.31,1.0394
2006-01-15,-3.31,-1.85,-4.85,11.18,2.42,4.03,5.74,99.57,91.07,3.25,1.29
2006-01-16,-3.55,-1.36,-5.53,5.51,1.5,2.51,3.4,97.21,91.0,3.08,1.613
2006-01-17,-4.72,-1.77,-8.21,3.85,1.98,3.29,4.59,99.45,90.63,2.92,1.4453
2006-01-18,-3.69,-1.4,-7.08,3.77,1.45,2.38,3.44,96.47,90.57,3.04,1.6147
2006-01-19,-5.0,0.14,-9.52,0.37,2.11,3.85,5.18,90.1,90.4,2.56,2.2344
2006-01-20,-2.44,-0.71,-5.3,24.12,2.65,4.55,5.52,95.93,90.05,3.36,0.4289
2006-01-21,-5.79,-4.82,-7.4,11.67,2.96,4.92,8.27,98.41,90.72,2.56,1.1438
2006-01-22,-3.7,1.15,-11.63,1.96,1.41,2.65,4.71,91.73,90.65,2.98,0.7325
2006-01-23,-1.99,-0.18,-7.74,11.89,1.83,3.04,5.02,97.54,90.51,3.54,0.7517
2006-01-24,-6.9,-4.98,-8.54,5.12,1.18,1.73,2.78,96.55,91.06,2.27,1.3766
2006-01-25,-2.17,2.45,-7.28,1.22,1.21,2.11,3.0,86.25,90.23,3.14,1.2986
2006-01-26,-0.13,0.73,-1.8,12.63,1.59,2.72,3.33,96.1,89.72,4.04,0.69
2006-01-27,-1.8,-1.32,-2.72,10.28,1.46,2.48,2.88,99.3,90.83,3.62,0.7906
2006-01-28,-2.51,-1.39,-3.22,13.74,1.86,3.26,3.97,99.74,91.15,3.48,1.1714
2006-01-29,-2.27,-1.11,-4.17,8.52,2.16,3.66,4.91,98.39,91.04,3.44,1.6303
2006-01-30,-5.3,-3.22,-7.8,8.52,2.31,3.73,5.9,99.43,90.78,2.73,0.9869
2006-01-31,-4.95,-2.13,-7.67,3.38,1.35,2.27,3.89,88.96,90.32,2.51,2.2236
2006-02-01,-3.72,-1.29,-5.73,8.01,2.04,3.41,5.85,96.49,90.41,3.01,0.8844
2006-02-02,-1.41,2.45,-7.45,0.95,1.42,2.64,4.17,87.34,90.39,3.34,1.7554
2006-02-03,0.98,2.93,-1.05,0.55,1.02,1.71,2.04,89.88,90.02,4.09,1.2091
2006-02-04,-0.68,0.8,-5.24,3.28,1.17,1.94,3.04,97.1,90.29,3.89,1.1393
2006-02-05,-1.95,3.33,-6.86,0.01,1.74,3.16,5.35,83.83,90.56,3.0,2.5128
2006-02-06,0.27,3.17,-3.45,0.66,1.71,3.39,5.08,86.44,90.17,3.76,1.6034
2006-02-07,1.26,2.2,-0.7,4.05,0.83,1.57,3.23,89.92,89.94,4.17,0.7937
2006-02-08,2.07,4.96,-1.17,2.08,1.23,2.47,3.72,87.66,89.68,4.35,1.5019
2006-02-09,-0.26,1.98,-2.51,12.74,1.95,3.44,4.93,94.07,89.42,3.93,0.5263
2006-02-10,-0.21,3.61,-3.5,0.67,1.01,1.94,3.62,86.06,90.49,3.53,2.0892
2006-02-11,2.36,4.68,-2.48,3.34,1.39,2.8,3.78,87.55,90.42,4.4,2.088
2006-02-12,1.28,4.95,-1.63,0.38,1.2,2.53,3.44,88.11,90.02,4.11,1.1378
2006-02-13,0.22,1.23,-1.37,9.21,0.98,1.69,3.2,92.49,90.04,3.97,1.1753
2006-02-14,-0.67,0.75,-2.32,3.84,1.04,1.64,2.57,96.94,90.02,3.88,0.9134
2006-02-15,-2.98,-0.46,-7.09,12.8,1.48,2.27,4.18,97.81,89.71,3.31,0.9871
2006-02-16,-6.24,-4.34,-7.33,10.67,2.09,3.29,5.2,99.93,89.93,2.58,1.5646
2006-02-17,-5.9,-2.54,-11.01,0.83,1.12,1.74,3.28,88.57,90.46,2.31,3.1637
2006-02-18,-2.67,2.91,-11.36,0.37,1.32,2.37,3.59,86.73,90.75,3.03,2.5668
2006-02-19,-0.33,1.67,-5.95,10.49,1.8,3.0,4.46,96.59,91.09,3.96,1.9985
2006-02-20,-0.29,4.3,-6.62,0.0,1.82,3.39,5.42,80.29,90.98,3.32,3.0362
2006-02-21,0.73,5.12,-4.24,0.0,1.15,2.06,3.35,66.33,91.07,2.93,3.8741
2006-02-22,-0.64,5.5,-6.5,0.0,1.53,2.99,4.34,75.24,91.04,3.05,3.8539
2006-02-23,1.64,6.94,-3.86,0.0,1.28,2.57,3.72,65.95,90.98,3.12,3.7322
2006-02-24,0.77,5.98,-4.8,0.0,1.56,3.19,4.21,74.86,90.76,3.4,3.8813
2006-02-25,3.14,7.11,-0.62,0.06,1.62,3.39,4.66,77.01,90.3,4.11,1.9438
2006-02-26,3.9,8.75,0.3,0.01,1.27,2.81,3.84,80.33,90.23,4.52,3.6022
2006-02-27,3.54,6.96,0.82,0.39,0.98,2.08,3.37,86.83,90.28,4.75,1.3807
2006-02-28,4.83,8.65,1.74,0.05,0.9,1.75,3.05,77.7,90.54,4.61,4.0704
2006-03-01,4.85,7.78,1.97,1.68,1.31,2.68,4.74,87.63,90.02,5.27,1.6008
2006-03-02,4.4,7.46,1.57,1.22,1.04,1.83,2.89,84.76,90.35,4.88,3.5554
2006-03-03,4.24,8.57,-0.43,13.27,1.62,3.19,6.27,87.41,89.7,5.06,2.0304
2006-03-04,-1.25,0.98,-4.36,5.9,2.17,3.53,5.27,88.6,90.65,3.36,3.0432
2006-03-05,2.64,9.6,-3.78,0.0,1.6,3.33,4.39,74.81,90.41,3.83,4.0526
2006-03-06,5.62,12.88,0.34,0.0,1.31,2.79,3.73,69.54,90.44,4.31,4.2754
2006-03-07,5.74,13.24,1.25,0.0,1.74,3.85,5.63,71.19,89.99,4.54,3.7327
2006-03-08,6.43,8.96,3.0,6.06,1.58,3.35,5.75,80.27,89.51,5.43,1.4186
2006-03-09,5.03,9.25,-0.89,14.19,1.18,2.33,3.24,87.8,89.35,5.38,0.8626
2006-03-10,-2.37,-0.83,-4.79,9.54,1.71,2.72,3.68,94.43,90.59,3.28,2.2152
2006-03-11,1.61,7.64,-4.49,0.0,1.03,1.91,3.23,70.3,90.69,3.25,4.7988
2006-03-12,4.7,11.5,-1.1,0.0,1.38,2.95,4.54,69.52,90.5,4.03,4.2499
2006-03-13,5.09,11.46,0.76,0.0,1.73,3.83,6.23,72.15,90.18,4.44,3.6389
2006-03-14,6.35,14.61,0.61,0.0,1.39,3.26,4.32,70.22,90.23,4.6,4.7654
2006-03-15,5.26,10.56,1.74,3.62,1.57,3.16,4.7,82.36,90.04,5.06,1.7621
2006-03-16,2.49,5.76,0.48,4.38,0.95,1.55,2.05,90.66,90.6,4.55,3.3142
2006-03-17,3.35,6.55,0.16,0.04,0.72,1.24,1.75,84.82,90.38,4.57,2.2536
2006-03-18,4.26,7.29,0.55,0.32,0.44,0.79,1.33,83.39,90.23,4.75,4.0488
2006-03-19,4.16,7.69,0.1,12.14,1.22,2.12,4.94,85.74,89.8,4.87,2.2152
2006-03-20,-0.31,1.6,-2.53,10.79,1.52,2.45,3.91,88.65,90.29,3.65,3.3799
2006-03-21,3.95,9.45,-2.41,0.08,0.85,1.5,2.63,65.02,90.39,3.61,5.5694
2006-03-22,6.16,9.37,3.88,0.21,0.63,1.17,1.64,73.44,90.59,4.79,3.8839
2006-03-23,7.3,13.12,1.95,0.0,0.96,2.15,3.41,69.89,90.47,4.86,4.7076
2006-03-24,9.76,15.91,5.9,0.1,1.18,2.72,4.98,69.32,90.09,5.76,3.7337
2006-03-25,8.14,12.17,4.24,3.39,0.47,0.92,1.53,81.04,90.04,6.05,1.7645
2006-03-26,3.17,4.38,1.44,6.58,1.01,1.75,2.65,92.26,90.44,4.88,2.0669
2006-03-27,2.7,5.43,0.37,1.1,0.9,1.49,2.47,90.23,90.59,4.6,3.1594
2006-03-28,5.23,9.58,0.38,0.02,0.62,1.11,1.71,77.55,90.47,4.73,5.3246
2006-03-29,7.56,11.36,4.1,0.06,0.73,1.25,2.33,69.97,90.41,4.97,5.4355
2006-03-30,9.18,14.27,3.9,0.0,1.19,2.32,2.79,63.46,90.33,5.06,5.6431
2006-03-31,7.18,10.7,4.43,4.95,0.97,1.73,2.46,85.0,90.68,5.93,3.9634
2006-04-01,9.68,14.2,4.16,5.06,0.69,1.24,1.78,75.37,90.53,6.17,5.328
2006-04-02,6.43,9.67,2.63,1.64,0.84,1.5,2.46,88.34,90.24,5.89,2.004
2006-04-03,4.11,6.88,2.19,8.92,0.86,1.5,3.01,92.99,90.07,5.27,2.1703
2006-04-04,4.68,7.48,2.64,2.92,0.81,1.4,2.73,91.22,90.0,5.38,3.5122
2006-04-05,5.31,9.97,2.4,1.14,1.09,2.05,2.56,85.75,90.13,5.27,2.5567
2006-04-06,5.94,10.26,1.77,0.99,0.84,1.51,2.63,81.86,90.61,5.2,5.3671
2006-04-07,10.69,16.5,4.75,0.0,1.0,1.9,2.46,58.76,90.55,4.99,4.975
2006-04-08,12.16,18.73,6.66,0.19,1.09,2.22,3.03,71.05,90.43,7.01,4.5384
2006-04-09,11.96,15.18,9.08,0.4,0.7,1.35,2.63,79.11,90.64,7.6,2.3158
2006-04-10,12.77,19.19,8.3,0.08,0.63,1.23,1.88,74.42,90.78,7.45,5.5034
2006-04-11,12.83,18.48,9.69,0.37,0.72,1.46,2.15,72.26,90.58,7.23,4.0306
2006-04-12,13.74,18.18,9.17,0.17,0.7,1.35,2.71,66.81,90.17,7.15,5.9498
2006-04-13,12.26,16.65,8.81,0.12,0.92,2.23,3.15,77.11,90.11,7.58,4.8552
2006-04-14,15.6,20.96,10.16,0.03,0.98,1.96,3.03,60.77,90.39,7.28,5.7593
2006-04-15,12.4,16.95,10.27,1.33,0.81,1.75,2.6,79.62,90.63,7.88,2.4288
2006-04-16,7.36,9.76,3.74,10.08,1.24,2.21,3.64,90.51,90.71,6.41,2.863
2006-04-17,9.65,15.96,3.2,0.69,0.7,1.37,2.18,78.05,90.13,6.45,5.6976
2006-04-18,8.33,12.31,4.98,0.16,0.94,1.78,3.64,81.64,90.37,6.13,5.9455
2006-04-19,9.89,14.16,5.07,0.0,0.83,1.56,2.71,71.33,90.77,5.99,6.3602
2006-04-20,14.29,19.87,9.63,0.46,0.9,1.8,2.74,65.6,90.39,7.36,3.9461
2006-04-21,11.85,15.47,7.97,1.54,0.55,1.17,1.93,82.36,90.38,7.83,3.3266
2006-04-22,9.0,12.0,6.99,2.55,0.58,1.16,2.63,90.24,90.33,7.14,2.3546
2006-04-23,10.33,15.07,6.88,3.47,0.6,1.15,2.05,83.85,90.1,7.21,4.7038
2006-04-24,8.08,9.93,5.42,10.03,0.85,1.61,2.55,93.59,90.07,7.01,1.877
2006-04-25,3.32,5.55,-1.2,15.48,1.65,3.05,4.79,89.22,90.34,4.82,1.8624
2006-04-26,0.32,2.49,-1.34,4.83,1.05,1.88,3.53,89.19,90.59,3.82,3.719
2006-04-27,2.73,7.37,-1.84,0.2,0.89,1.64,3.53,73.16,90.42,3.7,5.772
2006-04-28,3.71,8.2,0.25,2.6,1.08,1.98,3.34,77.95,90.49,4.23,5.6642
2006-04-29,8.52,14.02,1.5,0.68,0.75,1.55,2.66,67.71,90.11,5.2,2.9758
2006-04-30,7.76,11.42,5.0,3.22,0.64,1.17,2.16,86.96,90.23,6.33,4.1633
2006-05-01,9.88,14.68,6.82,1.37,0.49,0.97,1.89,83.92,90.46,7.0,3.552
2006-05-02,8.45,11.27,5.49,3.03,0.69,1.36,2.53,90.5,90.57,6.89,1.5634
2006-05-03,8.04,12.02,4.86,2.4,0.78,1.56,2.72,88.82,90.75,6.54,3.9014
2006-05-04,8.07,11.73,4.78,7.47,0.94,1.87,2.97,87.3,90.9,6.42,3.0038
2006-05-05,12.39,19.28,6.4,0.84,0.56,1.08,1.81,74.25,90.6,7.19,3.1068
2006-05-06,12.3,17.12,8.07,1.7,0.47,0.96,1.72,81.29,90.69,7.92,5.2495
2006-05-07,12.84,17.86,8.08,1.19,0.54,1.24,2.41,82.16,90.3,8.36,2.3486
2006-05-08,11.2,16.23,7.68,3.31,0.64,1.4,2.98,86.64,90.16,7.94,1.5341
2006-05-09,11.26,16.76,7.42,2.85,0.86,1.85,2.82,84.74,90.3,7.7,3.9739
2006-05-10,10.26,14.81,7.08,1.78,0.83,1.72,3.16,84.14,90.65,7.18,6.4925
2006-05-11,14.17,19.48,8.2,0.05,0.74,1.48,2.17,64.28,90.71,6.93,6.9655
2006-05-12,14.93,20.08,9.42,0.03,0.92,1.96,2.81,65.82,90.83,7.49,7.3978
2006-05-13,12.14,17.37,8.82,2.9,0.9,1.91,3.05,85.51,90.75,8.22,4.1134
2006-05-14,8.1,11.22,5.95,12.88,1.33,2.43,3.93,89.69,90.88,6.62,2.9513
2006-05-15,10.43,15.2,5.61,0.04,0.91,1.66,2.78,77.3,90.81,6.59,7.519
2006-05-16,13.22,19.13,7.86,0.03,0.7,1.46,2.77,74.14,90.58,7.58,7.8547
2006-05-17,13.16,19.08,9.47,1.35,0.53,1.31,2.98,84.11,90.38,8.69,2.5618
2006-05-18,10.31,12.99,8.51,0.57,1.07,2.04,3.33,88.96,90.55,7.67,2.7917
2006-05-19,11.58,15.14,8.27,0.02,0.9,1.69,3.18,81.87,90.77,7.61,6.341
2006-05-20,14.25,19.33,9.06,0.0,0.55,1.19,2.11,75.89,90.56,8.4,7.5082
2006-05-21,15.54,18.99,12.64,0.24,0.55,1.08,1.81,75.59,90.53,9.14,7.8636
2006-05-22,15.95,20.56,11.92,0.01,0.75,1.47,2.29,71.24,90.59,8.72,7.9469
2006-05-23,14.91,19.18,11.08,0.05,0.81,1.54,2.69,66.13,90.81,7.64,8.1146
2006-05-24,15.86,20.69,11.53,0.0,0.71,1.37,2.64,71.8,90.95,8.76,8.238
2006-05-25,18.76,24.87,11.41,0.0,0.69,1.44,2.38,66.83,90.65,9.67,8.3885
2006-05-26,18.07,23.88,11.99,0.06,0.77,1.78,3.01,69.52,90.43,9.68,7.6164
2006-05-27,14.45,18.93,10.96,5.41,1.15,2.17,4.41,85.96,90.65,9.71,2.6873
2006-05-28,12.32,15.53,9.63,4.7,1.18,2.1,3.32,81.12,90.74,7.9,5.681
2006-05-29,14.77,19.42,8.85,0.03,0.82,1.52,2.34,67.78,90.63,7.62,7.9687
2006-05-30,19.83,25.52,12.88,0.0,0.87,1.75,2.91,54.88,90.33,8.55,8.491
2006-05-31,23.59,33.05,13.88,0.0,0.88,1.97,3.2,51.21,90.16,9.48,8.213
2006-06-01,22.24,27.73,17.9,0.01,0.51,1.12,2.08,59.15,90.55,10.79,7.6596
2006-06-02,21.82,28.13,16.7,0.36,0.51,1.21,2.47,68.76,90.55,12.15,7.7107
2006-06-03,21.57,26.81,15.22,0.0,0.81,1.84,3.38,63.4,90.44,10.97,8.0868
2006-06-04,23.04,30.06,14.91,0.0,0.82,1.81,2.81,57.25,90.46,10.69,8.2963
2006-06-05,21.91,28.32,17.31,0.11,0.87,1.89,3.09,65.09,90.73,11.56,7.1758
2006-06-06,18.12,21.35,15.47,0.29,1.11,2.13,3.15,82.67,91.01,11.78,4.5372
2006-06-07,18.46,23.11,14.41,0.66,0.73,1.52,2.79,79.87,90.56,11.5,2.9242
2006-06-08,16.13,20.06,13.25,1.4,1.02,1.91,3.92,83.96,90.47,10.58,4.799
2006-06-09,19.19,24.88,13.48,0.0,0.47,0.96,1.84,70.2,90.25,10.54,5.3746
2006-06-10,17.11,20.86,13.34,0.17,1.0,1.9,4.16,72.61,90.64,9.67,5.556
2006-06-11,16.64,22.05,12.95,0.85,1.1,2.08,4.04,78.26,90.77,9.99,5.6513
2006-06-12,14.36,17.48,12.28,8.2,1.29,2.38,3.89,86.7,91.07,9.68,2.5778
2006-06-13,17.01,22.25,12.18,0.02,0.93,1.81,3.06,76.14,90.68,10.0,7.8276
2006-06-14,17.89,23.79,13.37,0.0,1.25,2.55,3.99,76.64,90.37,10.66,5.6287
