date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,WS2M,WS10M,WS10M_MAX,RH2M,PS,QV2M,ALLSKY_SFC_SW_DWN
2005-09-20,20.67,26.63,15.81,3.27,0.36,1.01,1.49,72.58,93.39,11.5,5.1178
2005-09-21,20.17,25.61,15.94,1.02,0.5,1.4,1.97,66.0,93.36,10.23,4.8828
2005-09-22,21.22,28.86,14.55,0.08,0.49,1.77,2.46,58.85,93.42,9.4,5.125
2005-09-23,20.54,27.15,15.73,0.08,0.26,1.18,2.25,67.48,93.37,10.61,4.6375
2005-09-24,19.85,24.73,16.18,0.52,0.22,0.78,1.61,76.05,93.38,11.62,4.7532
2005-09-25,17.61,22.7,14.41,2.89,0.34,1.55,2.09,79.64,93.43,10.63,3.4915
2005-09-26,15.65,18.79,13.33,10.84,0.27,1.1,1.56,87.76,93.76,10.35,3.2374
2005-09-27,16.42,21.05,13.31,0.01,0.35,1.21,2.26,79.91,93.83,9.78,3.8537
2005-09-28,17.22,23.54,11.85,0.02,0.37,1.33,2.13,77.67,93.72,9.82,4.3157
2005-09-29,17.06,21.33,12.68,0.92,0.32,1.4,1.97,71.96,93.51,9.13,4.2127
2005-09-30,15.15,19.4,11.7,11.11,0.21,1.4,2.12,86.58,93.61,9.88,2.7293
2005-10-01,16.89,22.25,12.58,0.05,0.34,1.26,2.16,79.69,93.94,9.95,4.1246
2005-10-02,18.46,27.05,12.4,0.01,0.37,1.64,2.39,65.81,93.78,8.86,4.5067
2005-10-03,17.98,24.51,13.67,9.94,0.17,2.13,3.67,67.12,93.53,8.97,3.5587
2005-10-04,13.04,15.88,11.1,37.91,0.16,1.88,2.74,86.61,93.52,8.65,0.8326
2005-10-05,11.52,13.0,10.26,57.09,0.22,1.06,1.97,96.0,93.85,8.69,0.5736
2005-10-06,10.61,13.63,8.72,41.04,0.25,1.45,2.23,95.73,93.9,8.17,1.7909
2005-10-07,9.69,12.0,7.49,14.74,0.26,1.95,3.51,88.78,94.17,7.06,1.7618
2005-10-08,9.25,13.1,7.36,7.51,0.21,1.4,2.56,90.73,94.3,6.96,1.8948
2005-10-09,10.52,15.93,6.46,0.31,0.31,1.08,1.84,80.5,94.25,6.6,3.4238
2005-10-10,11.52,18.11,6.54,0.2,0.27,1.53,2.22,76.78,94.31,6.73,3.852
2005-10-11,14.12,20.84,8.89,0.0,0.22,2.44,3.14,75.14,94.15,8.0,3.0818
2005-10-12,17.83,25.55,15.14,0.08,0.25,2.39,4.39,73.66,94.0,9.95,2.7168
2005-10-13,16.1,21.04,13.45,0.07,0.27,0.97,2.02,84.97,94.34,10.23,2.653
2005-10-14,15.8,20.92,12.72,5.24,0.22,1.63,2.69,83.21,94.02,9.78,2.9717
2005-10-15,13.78,18.86,10.74,5.94,0.24,1.2,1.89,87.43,93.8,9.11,2.0309
2005-10-16,14.84,21.6,9.53,4.35,0.24,1.38,2.46,84.11,93.12,9.39,2.8646
2005-10-17,12.56,16.01,9.39,10.25,0.19,1.82,2.91,94.04,93.14,9.21,0.9509
2005-10-18,11.43,15.26,8.76,9.62,0.3,0.98,1.78,88.65,93.68,7.95,1.8041
2005-10-19,9.1,11.36,6.04,30.1,0.26,1.16,1.74,92.14,93.24,7.13,0.5018
2005-10-20,6.62,7.73,5.69,33.25,0.21,1.93,2.62,99.73,93.1,6.54,1.2269
2005-10-21,6.86,8.75,5.68,16.85,0.27,1.7,2.39,97.96,93.97,6.48,1.5458
2005-10-22,7.63,12.1,3.0,0.37,0.28,1.38,2.23,89.11,94.62,6.09,2.7269
2005-10-23,8.18,16.06,2.2,0.0,0.41,1.82,2.64,66.36,94.67,4.65,3.881
2005-10-24,10.42,18.13,4.15,0.0,0.5,1.73,2.25,60.32,94.25,4.94,3.6641
2005-10-25,10.14,15.77,6.21,0.82,0.44,1.5,2.28,67.61,94.17,5.51,2.669
2005-10-26,10.46,14.8,7.29,2.58,0.36,1.18,2.47,85.28,94.41,7.15,3.1332
2005-10-27,10.89,15.81,6.86,0.94,0.26,1.78,2.75,85.7,93.77,7.43,3.1649
2005-10-28,8.74,9.79,6.24,24.58,0.2,2.06,2.76,98.12,93.27,7.44,1.0118
2005-10-29,6.87,9.59,4.97,17.82,0.24,1.16,1.62,93.88,93.93,6.18,1.4969
2005-10-30,8.37,11.5,4.59,1.38,0.21,3.86,5.45,84.47,93.89,6.15,1.151
2005-10-31,11.19,15.85,8.18,5.76,0.25,3.69,5.24,81.88,93.8,7.2,2.4295
2005-11-01,8.02,10.22,6.2,18.24,0.18,1.01,1.79,93.54,94.09,6.68,1.1887
2005-11-02,10.15,17.09,5.87,0.12,0.15,0.73,1.32,82.32,93.84,6.81,2.7398
2005-11-03,9.25,13.03,6.64,2.72,0.29,0.99,1.59,90.17,94.07,6.95,1.4338
2005-11-04,10.01,16.79,5.25,0.0,0.32,2.29,2.64,81.09,93.74,6.67,2.2646
2005-11-05,9.44,12.28,8.06,7.58,0.19,1.36,2.68,90.51,93.53,7.15,1.417
2005-11-06,9.17,11.43,7.74,16.93,0.27,0.84,1.66,93.76,93.97,7.27,0.7464
2005-11-07,9.44,13.73,6.78,1.72,0.33,1.64,2.36,85.9,94.07,6.7,1.8262
2005-11-08,7.8,12.38,5.07,11.56,0.35,1.23,1.87,88.5,94.06,6.24,1.307
2005-11-09,7.07,9.0,6.02,6.91,0.17,1.5,2.81,96.16,94.5,6.4,1.4642
2005-11-10,7.08,9.34,6.05,4.31,0.12,1.09,1.92,97.22,94.58,6.48,1.5482
2005-11-11,5.68,6.46,4.76,33.34,0.16,0.84,1.57,99.81,94.21,6.07,0.571
2005-11-12,4.25,7.85,0.2,1.86,0.34,1.11,1.94,92.63,94.29,5.07,2.1062
2005-11-13,3.63,9.54,-0.12,0.0,0.29,2.59,3.07,80.65,94.43,4.21,2.6282
2005-11-14,5.05,11.79,1.53,0.0,0.37,2.11,2.79,75.3,94.35,4.36,2.8646
2005-11-15,6.06,13.01,1.69,0.0,0.38,2.22,2.92,71.49,94.12,4.45,2.771
2005-11-16,6.09,10.53,2.43,0.02,0.38,1.9,2.46,76.5,93.73,4.8,2.1139
2005-11-17,6.55,15.11,1.09,0.0,0.39,1.6,2.38,70.63,93.56,4.37,2.4106
2005-11-18,7.95,15.22,2.21,0.0,0.51,1.62,2.31,61.72,93.47,4.36,2.3371
2005-11-19,8.54,14.35,4.92,0.0,0.61,1.43,1.88,66.35,93.52,4.94,1.9236
2005-11-20,8.05,14.93,4.63,0.0,0.34,1.86,2.66,80.49,93.12,5.78,2.0827
2005-11-21,8.14,13.86,5.81,3.34,0.23,1.97,2.63,85.08,93.08,6.18,0.8172
2005-11-22,5.2,7.09,1.82,16.5,0.18,1.61,2.82,96.9,93.91,5.73,0.9298
2005-11-23,1.66,4.39,-0.49,2.84,0.28,1.85,2.67,93.36,94.94,4.22,1.4738
2005-11-24,0.77,7.45,-3.4,0.0,0.33,1.78,2.5,75.91,94.61,3.14,2.4022
2005-11-25,4.62,9.32,-0.29,0.0,0.24,2.82,3.33,76.08,94.12,4.41,1.8761
2005-11-26,7.97,12.22,4.21,0.1,0.45,1.77,2.48,80.5,94.18,5.75,0.8974
2005-11-27,8.89,15.13,3.83,0.36,0.27,1.7,2.22,84.88,94.11,6.48,1.085
2005-11-28,10.55,17.01,7.22,0.23,0.27,2.09,3.04,82.91,93.91,7.0,2.4146
2005-11-29,10.54,14.67,8.79,0.69,0.39,2.39,3.5,75.52,93.68,6.49,1.5206
2005-11-30,7.03,8.2,5.9,11.14,0.19,1.37,2.5,98.86,94.03,6.63,0.8393
2005-12-01,6.5,11.63,3.13,0.0,0.28,1.4,2.15,83.98,93.97,5.36,2.3273
2005-12-02,7.4,11.09,3.17,1.61,0.27,1.65,2.16,84.9,93.86,5.94,0.551
2005-12-03,9.95,14.04,8.31,7.04,0.2,1.73,2.58,96.24,93.78,7.87,0.3062
2005-12-04,8.86,15.18,5.11,1.6,0.28,1.41,2.7,83.92,93.71,6.29,1.9682
2005-12-05,7.84,10.58,5.74,2.56,0.32,1.6,2.86,92.2,93.57,6.56,0.9127
2005-12-06,7.27,12.92,4.04,0.66,0.45,1.49,2.97,81.27,94.08,5.46,2.029
2005-12-07,7.66,13.7,4.43,0.0,0.33,2.6,3.54,78.42,94.2,5.53,2.0155
2005-12-08,9.0,15.35,6.17,0.0,0.45,2.12,2.69,71.18,94.12,5.5,1.7957
2005-12-09,7.69,10.83,5.68,0.24,0.31,1.47,2.31,81.61,94.25,5.73,1.3291
2005-12-10,8.82,13.59,5.45,0.05,0.3,1.0,1.37,87.13,94.55,6.44,1.3008
2005-12-11,6.83,8.75,5.45,5.49,0.13,0.98,1.6,94.54,94.71,6.16,0.7176
2005-12-12,3.26,4.86,2.09,10.73,0.29,1.74,2.84,97.75,94.65,4.98,0.7318
2005-12-13,3.01,8.0,-0.24,0.31,0.38,1.22,2.38,81.34,94.41,4.01,2.1845
2005-12-14,4.66,11.26,-0.19,0.0,0.55,1.56,2.49,69.63,93.92,3.91,2.1494
2005-12-15,5.54,10.65,1.69,3.0,0.48,2.85,3.54,77.87,93.22,4.78,1.7047
2005-12-16,5.7,10.12,2.43,13.7,0.31,1.56,2.6,93.08,92.57,5.77,0.4949
2005-12-17,3.21,5.86,1.74,9.51,0.39,1.73,2.54,92.39,92.72,4.81,0.4577
2005-12-18,5.99,14.64,2.31,0.03,0.4,1.94,2.98,78.36,93.36,4.88,1.6411
2005-12-19,6.57,12.53,3.33,0.3,0.39,1.64,2.67,84.73,93.26,5.57,0.7997
2005-12-20,2.88,6.97,0.25,9.82,0.3,1.35,2.87,96.58,93.72,4.89,0.5966
2005-12-21,1.5,4.8,-1.18,4.39,0.31,0.85,1.38,85.63,94.18,3.82,0.7651
2005-12-22,1.64,6.26,-1.57,1.01,0.46,1.25,2.05,85.91,93.98,3.89,1.5432
2005-12-23,1.09,4.73,-1.54,4.28,0.3,1.48,2.38,92.97,93.18,4.12,0.8887
2005-12-24,0.35,1.15,-0.67,4.75,0.16,0.62,1.39,96.18,93.05,4.04,0.7222
2005-12-25,-0.88,0.52,-2.78,12.31,0.34,1.21,1.6,95.35,93.17,3.63,0.7879
2005-12-26,-2.15,0.75,-3.69,3.03,0.44,1.4,2.49,94.31,93.85,3.23,1.3426
2005-12-27,-2.52,3.08,-5.73,0.06,0.58,1.75,2.71,83.42,94.58,2.75,2.1216
2005-12-28,-1.69,3.42,-5.72,0.0,0.73,3.35,3.92,77.94,94.72,2.76,2.2238
2005-12-29,0.28,5.48,-2.71,0.0,0.86,3.72,4.22,72.24,94.65,2.99,2.2848
2005-12-30,0.6,6.11,-2.48,0.0,0.84,3.59,5.54,76.72,94.85,3.26,2.3045
2005-12-31,1.25,5.55,-1.61,0.01,0.97,4.77,5.88,76.31,94.46,3.36,1.9622
2006-01-01,1.54,6.9,-1.15,1.53,0.43,1.54,2.5,83.69,94.4,3.73,1.405
2006-01-02,1.78,5.94,-0.88,0.01,0.72,3.38,3.93,82.5,94.24,3.78,1.2862
2006-01-03,2.87,7.05,0.84,0.04,0.64,3.05,3.44,82.6,94.34,4.11,1.2367
2006-01-04,3.19,8.5,0.14,0.0,0.75,3.25,4.12,78.15,94.44,3.97,2.137
2006-01-05,4.57,9.0,1.45,0.13,0.68,2.65,3.31,73.43,94.06,4.17,1.758
2006-01-06,4.08,6.6,2.59,1.59,0.4,1.75,2.33,92.25,93.72,5.03,0.7942
2006-01-07,3.25,4.83,0.63,12.65,0.31,1.2,1.7,96.08,93.59,4.95,0.671
2006-01-08,0.77,1.64,0.01,24.28,0.41,1.35,2.06,97.92,93.62,4.22,0.636
2006-01-09,-0.18,0.81,-1.64,14.98,0.53,1.75,2.25,99.52,93.86,3.99,0.811
2006-01-10,-2.51,0.31,-5.66,1.67,0.58,2.17,3.91,94.43,93.97,3.14,1.5622
2006-01-11,-2.85,1.19,-5.39,0.03,1.09,4.26,4.94,89.64,94.09,2.89,2.2721
2006-01-12,-2.91,2.18,-6.54,0.01,0.94,3.31,4.32,85.64,94.02,2.75,2.3986
2006-01-13,-2.33,2.76,-5.83,0.96,0.68,1.72,2.28,81.17,94.09,2.73,1.6668
2006-01-14,-1.48,0.81,-3.29,4.76,0.47,1.21,1.91,91.25,94.12,3.32,0.9442
2006-01-15,-2.12,-0.87,-3.03,12.55,0.81,2.65,4.2,99.57,94.01,3.46,1.0548
2006-01-16,-3.19,-1.52,-5.49,9.43,0.7,2.44,3.15,99.74,94.01,3.22,1.1921
2006-01-17,-2.48,-0.98,-4.23,10.4,0.76,2.57,3.34,100.0,93.55,3.42,0.7932
2006-01-18,-3.67,-1.67,-5.99,11.66,0.45,1.24,1.6,99.69,93.63,3.02,0.8808
2006-01-19,-4.1,-0.98,-6.56,0.03,0.77,2.65,4.38,97.34,93.64,2.84,1.919
2006-01-20,-2.93,-1.64,-6.37,19.52,0.83,2.71,3.93,99.27,93.13,3.23,0.5861
2006-01-21,-9.04,-6.33,-11.64,16.9,0.72,1.83,3.36,93.13,93.82,1.79,1.1671
2006-01-22,-5.95,-1.63,-13.52,3.42,0.62,2.15,3.17,95.33,93.89,2.52,0.9929
2006-01-23,-2.94,-0.87,-7.31,10.99,0.57,1.84,3.24,99.21,93.59,3.21,0.8993
2006-01-24,-8.75,-5.41,-12.37,3.89,0.6,1.59,2.24,94.83,94.29,1.87,1.3452
2006-01-25,-6.11,-1.26,-11.77,0.19,1.49,4.99,8.32,93.61,93.68,2.4,1.121
2006-01-26,-3.58,-1.93,-4.86,4.2,1.45,4.61,7.73,96.51,93.05,2.94,1.2554
2006-01-27,-2.5,-1.47,-3.82,4.56,0.45,1.25,2.02,99.21,93.97,3.3,0.9946
2006-01-28,-3.46,-1.86,-4.71,10.54,0.43,1.17,1.9,99.76,94.29,3.08,1.079
2006-01-29,-3.66,-1.74,-6.93,16.91,0.67,2.1,3.04,100.0,94.13,3.08,1.4443
2006-01-30,-2.51,-1.68,-4.43,20.34,0.83,2.45,3.43,100.0,93.77,3.35,0.7603
2006-01-31,-2.52,-1.51,-4.49,17.01,0.63,1.87,3.31,100.0,93.38,3.37,1.1165
2006-02-01,-2.06,-1.29,-3.06,20.67,0.75,2.11,3.4,100.0,93.36,3.5,0.6787
2006-02-02,-1.46,-0.2,-2.88,4.08,0.6,2.06,3.07,96.91,93.56,3.52,1.4882
2006-02-03,0.46,2.32,-1.15,1.36,0.47,1.37,2.55,91.69,93.13,3.87,1.2211
2006-02-04,-0.77,0.09,-2.55,4.06,0.51,1.55,2.28,97.4,93.35,3.74,1.2588
2006-02-05,-3.23,1.41,-8.54,0.02,0.68,1.93,2.83,82.9,93.69,2.62,3.0917
2006-02-06,-1.36,0.43,-5.69,0.13,0.79,2.75,3.59,92.49,93.35,3.41,1.4227
2006-02-07,0.03,1.22,-0.89,3.2,0.6,1.72,3.33,93.58,93.09,3.83,0.8587
2006-02-08,-0.05,0.58,-0.79,1.08,0.71,2.56,4.34,95.61,92.87,3.9,1.3327
2006-02-09,-0.75,0.53,-2.31,19.69,0.77,2.53,4.23,96.92,92.52,3.77,0.7622
2006-02-10,-2.21,-0.15,-4.37,3.05,0.49,1.59,3.05,95.18,93.66,3.26,2.3678
2006-02-11,-0.47,0.51,-2.77,0.71,0.91,2.88,3.59,96.68,93.58,3.79,0.8141
2006-02-12,0.96,2.87,-0.23,0.3,0.66,2.17,2.85,93.13,93.17,4.09,1.0332
2006-02-13,0.17,1.87,-1.34,6.94,0.44,1.21,2.53,94.41,93.21,3.9,0.7409
2006-02-14,-0.71,1.96,-3.12,2.33,0.35,0.73,1.03,96.09,93.2,3.71,0.457
2006-02-15,-2.28,0.42,-4.85,10.19,0.53,1.42,2.04,96.07,92.86,3.28,0.9401
2006-02-16,-4.04,-2.22,-5.74,8.84,0.66,1.7,3.09,99.82,92.97,2.96,1.5262
2006-02-17,-5.99,-2.17,-12.77,1.96,0.65,1.72,2.52,97.23,93.61,2.5,3.463
2006-02-18,-6.42,-0.7,-14.07,0.76,0.71,2.01,2.7,81.5,93.93,2.19,3.0866
2006-02-19,-0.83,-0.22,-2.65,16.71,0.47,1.44,2.02,97.99,94.13,3.71,1.4758
2006-02-20,-2.16,2.47,-8.38,0.0,0.84,2.59,3.03,77.44,94.16,2.7,3.4217
2006-02-21,1.01,8.32,-5.43,0.0,0.8,1.84,2.93,56.66,94.19,2.42,4.1167
2006-02-22,0.29,5.98,-5.14,0.0,0.92,2.63,2.91,74.89,94.22,3.17,3.997
2006-02-23,3.3,9.6,-2.04,0.0,0.78,2.08,3.12,65.66,94.1,3.35,3.9425
2006-02-24,3.15,10.7,-3.03,0.0,0.75,1.97,2.57,62.67,93.87,3.17,3.9281
2006-02-25,4.19,10.66,0.4,0.19,0.7,2.18,3.57,74.47,93.37,4.1,2.009
2006-02-26,5.8,11.59,1.29,0.1,0.55,1.69,2.41,75.34,93.28,4.56,2.8519
2006-02-27,3.31,7.64,-1.41,3.02,0.64,1.84,2.89,86.95,93.37,4.5,1.4774
2006-02-28,3.46,9.99,-1.94,0.08,0.64,1.89,2.76,79.61,93.64,4.13,4.195
2006-03-01,3.69,5.29,1.08,0.47,0.7,2.46,3.77,88.37,93.11,4.73,1.8874
2006-03-02,3.92,6.55,1.67,4.53,0.35,1.09,2.06,92.2,93.42,4.99,2.4595
2006-03-03,3.45,6.35,0.92,15.82,0.76,2.59,4.1,91.07,92.73,4.83,1.6145
2006-03-04,-2.21,0.74,-8.31,14.26,1.1,3.24,4.68,94.67,93.7,3.29,2.7161
2006-03-05,0.99,8.86,-7.96,0.0,0.84,2.77,3.53,72.6,93.55,3.24,3.9612
2006-03-06,6.44,15.37,-0.65,0.0,0.6,1.87,2.72,67.5,93.49,4.24,3.9787
2006-03-07,7.21,15.85,1.7,0.0,0.74,2.46,3.22,68.64,93.05,4.61,3.7802
2006-03-08,4.76,6.95,1.74,2.36,0.86,3.07,3.87,86.28,92.71,5.03,1.6349
2006-03-09,5.28,8.87,0.01,9.12,0.92,3.09,4.6,92.64,92.46,5.61,0.9218
2006-03-10,-2.03,-0.26,-6.97,13.13,0.73,2.14,3.25,97.34,93.71,3.38,2.0155
2006-03-11,-1.13,5.22,-7.43,0.0,0.72,2.45,3.25,83.1,93.91,3.09,4.5763
2006-03-12,3.67,9.15,-1.68,0.0,0.91,3.52,4.43,79.2,93.71,4.25,3.8246
2006-03-13,5.82,9.35,2.84,0.0,1.31,4.81,5.83,77.57,93.45,4.79,4.507
2006-03-14,6.75,12.31,1.61,0.01,0.98,3.74,4.24,74.41,93.41,4.91,4.2924
2006-03-15,5.03,7.35,1.96,7.97,1.11,3.91,6.14,85.38,93.3,5.0,1.9742
2006-03-16,2.39,4.32,0.86,8.02,0.45,1.28,2.18,97.55,93.68,4.74,2.1475
2006-03-17,4.87,10.35,0.13,0.43,0.53,1.38,2.03,83.61,93.49,4.77,3.162
2006-03-18,5.29,10.21,1.53,0.07,0.5,1.29,2.09,79.64,93.36,4.65,3.4181
2006-03-19,4.49,9.96,-0.54,18.96,0.65,2.19,3.24,85.48,92.86,4.83,2.7722
2006-03-20,-1.77,-0.33,-7.0,25.16,0.5,1.54,2.5,99.04,93.34,3.54,2.7305
2006-03-21,-1.03,5.87,-7.4,0.0,0.66,2.18,2.69,80.51,93.54,3.05,4.8199
2006-03-22,4.38,9.85,-0.28,0.0,0.54,1.62,2.44,77.83,93.7,4.37,3.5806
2006-03-23,6.76,13.53,0.63,0.0,0.62,2.39,3.61,77.25,93.58,5.04,5.2985
2006-03-24,10.98,21.58,4.8,0.04,0.67,2.65,4.58,74.51,93.14,6.48,3.9979
2006-03-25,10.92,16.77,7.24,2.78,0.34,1.17,1.67,85.01,93.12,7.35,1.8118
2006-03-26,5.49,8.11,3.01,3.94,0.47,1.78,2.95,90.44,93.55,5.43,2.4482
2006-03-27,4.01,7.54,0.52,1.8,0.43,1.63,2.92,91.55,93.73,4.96,2.2798
2006-03-28,6.74,14.22,0.13,0.02,0.45,1.51,2.08,77.98,93.59,4.98,4.8991
2006-03-29,8.58,15.39,2.47,0.0,0.64,1.64,2.38,69.36,93.48,5.02,5.6186
2006-03-30,10.11,17.54,2.35,0.0,0.57,1.8,2.47,64.16,93.33,5.07,5.1617
2006-03-31,8.01,11.04,5.17,6.53,0.36,1.02,2.03,80.26,93.75,5.72,2.8891
2006-04-01,9.81,16.86,3.94,1.52,0.22,1.02,2.33,78.89,93.62,6.16,5.3897
2006-04-02,8.37,13.43,4.89,1.23,0.33,1.47,2.3,88.97,93.29,6.55,3.7018
2006-04-03,5.66,7.83,4.44,10.96,0.27,1.16,2.28,94.16,93.17,5.75,2.4288
2006-04-04,5.91,10.4,1.59,4.34,0.3,1.24,2.75,91.43,93.12,5.67,2.995
2006-04-05,6.89,13.99,1.22,1.2,0.39,1.79,2.41,78.99,93.19,5.14,3.2273
2006-04-06,6.65,12.46,2.53,4.35,0.42,1.66,2.42,85.01,93.71,5.45,4.5715
2006-04-07,11.19,18.23,2.53,0.0,0.47,1.45,2.12,58.01,93.57,4.79,5.1982
2006-04-08,10.54,15.75,4.32,0.01,0.45,2.35,2.82,76.87,93.5,6.57,4.0138
2006-04-09,13.16,18.42,9.85,0.14,0.39,1.65,3.06,76.66,93.7,7.66,4.0092
2006-04-10,15.2,22.85,8.37,0.12,0.47,1.42,2.32,74.11,93.84,8.29,5.5423
2006-04-11,14.7,23.99,10.37,0.17,0.36,1.79,2.97,78.37,93.64,8.45,4.619
2006-04-12,14.64,21.06,9.46,0.1,0.32,1.18,2.22,73.82,93.2,8.06,5.0532
2006-04-13,14.22,19.8,9.7,0.02,0.31,1.82,2.36,77.3,93.1,8.31,3.7294
2006-04-14,16.5,23.71,9.42,0.13,0.32,1.38,2.37,66.97,93.37,8.14,5.4787
2006-04-15,14.62,20.32,10.32,0.51,0.41,1.33,2.0,75.24,93.65,8.26,2.2171
2006-04-16,8.53,10.46,4.49,12.72,0.41,1.96,3.38,90.88,93.72,6.77,2.3184
2006-04-17,10.86,19.58,2.25,0.03,0.41,1.81,2.39,75.12,93.22,6.35,5.8867
2006-04-18,9.34,14.44,4.22,0.01,0.42,2.03,4.31,78.16,93.37,6.03,5.4312
2006-04-19,9.99,15.7,4.24,0.0,0.34,1.48,2.69,77.9,93.82,6.29,6.3118
2006-04-20,13.21,19.03,7.71,0.07,0.3,1.9,2.76,74.32,93.44,7.4,5.2406
2006-04-21,12.79,16.25,9.72,1.32,0.21,1.3,2.38,85.27,93.44,8.34,3.8215
2006-04-22,11.29,14.48,8.14,0.34,0.25,1.35,2.47,86.8,93.38,7.7,2.6899
2006-04-23,12.42,18.37,7.46,1.14,0.35,1.11,1.88,77.96,93.13,7.38,4.1198
2006-04-24,10.83,13.51,8.74,11.93,0.23,1.3,2.38,89.7,93.1,7.8,1.885
2006-04-25,5.89,8.63,0.87,21.79,0.25,2.16,3.79,90.67,93.36,5.71,1.8089
2006-04-26,2.23,4.74,0.17,10.09,0.2,1.39,2.21,90.89,93.71,4.33,2.3803
2006-04-27,4.29,10.15,-0.76,0.37,0.27,1.22,2.73,73.71,93.56,3.95,5.2694
2006-04-28,4.49,8.73,0.62,3.13,0.34,1.6,2.77,79.37,93.58,4.42,4.0694
2006-04-29,9.26,17.62,0.58,0.07,0.23,2.05,2.94,70.11,93.22,5.37,5.5795
2006-04-30,10.23,16.39,6.68,0.2,0.24,1.71,2.81,78.39,93.29,6.42,5.2846
2006-05-01,10.95,17.22,5.26,0.44,0.32,1.7,2.78,79.35,93.54,6.8,5.2968
2006-05-02,10.7,16.93,6.3,3.29,0.21,1.28,2.24,82.53,93.66,6.98,3.1918
2006-05-03,10.64,16.22,6.44,7.19,0.18,0.94,1.97,82.41,93.86,6.88,3.7668
2006-05-04,9.93,14.58,7.52,9.91,0.24,1.38,1.93,86.11,94.0,6.89,3.0322
2006-05-05,14.14,21.78,6.86,0.43,0.4,2.18,2.84,71.46,93.69,7.68,6.1202
2006-05-06,14.98,21.69,8.79,0.89,0.18,1.52,2.57,76.67,93.74,8.5,6.5378
2006-05-07,15.46,22.26,10.79,2.56,0.17,1.26,2.35,81.73,93.33,9.39,3.6931
2006-05-08,14.03,21.07,9.61,5.08,0.21,1.19,2.35,84.63,93.18,8.88,2.8313
2006-05-09,13.95,20.9,9.5,3.64,0.26,1.48,2.53,79.89,93.32,8.27,4.2389
2006-05-10,12.55,18.2,7.6,4.7,0.2,1.55,3.05,83.03,93.69,7.88,5.8315
2006-05-11,15.33,24.51,6.67,0.09,0.31,1.24,2.06,61.42,93.77,6.51,7.0241
2006-05-12,16.63,22.61,10.59,0.3,0.21,1.64,2.67,67.19,93.84,8.3,6.2184
2006-05-13,14.82,21.26,10.35,3.8,0.17,1.37,2.83,79.45,93.78,8.6,3.9281
2006-05-14,10.16,13.31,7.67,18.64,0.18,1.96,3.02,89.51,93.87,7.34,2.5392
2006-05-15,11.96,17.29,7.31,0.07,0.26,1.26,2.27,77.83,93.87,7.06,6.557
2006-05-16,15.45,23.11,6.83,0.09,0.38,1.63,2.82,71.61,93.63,8.25,7.9121
2006-05-17,15.29,21.69,10.1,4.17,0.24,1.85,3.49,81.47,93.45,9.32,5.6472
2006-05-18,12.26,15.67,9.5,3.45,0.18,1.82,3.18,89.61,93.56,8.49,2.6527
2006-05-19,12.42,15.62,8.93,0.45,0.3,1.51,2.55,85.49,93.8,8.14,4.6392
2006-05-20,16.07,23.62,8.88,0.0,0.36,1.47,2.04,74.73,93.57,8.9,7.2262
2006-05-21,17.7,23.52,12.93,0.04,0.39,1.35,2.25,75.14,93.5,9.94,6.8815
2006-05-22,17.3,23.53,11.95,0.02,0.35,1.42,2.54,72.55,93.56,9.19,7.465
2006-05-23,16.63,21.62,13.07,0.09,0.3,1.43,2.9,74.52,93.78,9.15,7.4837
2006-05-24,17.54,23.36,13.16,0.06,0.22,1.08,2.41,76.36,93.93,9.98,8.005
2006-05-25,19.81,28.0,12.08,0.0,0.34,1.86,2.54,69.01,93.68,10.21,8.0081
2006-05-26,20.33,27.21,14.3,0.01,0.21,1.7,2.74,69.2,93.4,10.76,8.2318
2006-05-27,17.08,21.69,12.56,3.76,0.19,1.65,3.55,83.32,93.63,10.72,3.6814
2006-05-28,12.49,15.58,9.79,10.58,0.23,1.62,3.06,88.08,93.72,8.45,5.1754
2006-05-29,15.03,20.35,9.94,0.26,0.3,1.19,2.19,70.19,93.63,7.74,8.0837
2006-05-30,19.2,28.66,9.89,0.0,0.31,1.41,2.52,60.78,93.32,8.69,8.101
2006-05-31,22.0,30.32,13.96,0.0,0.23,2.46,3.16,62.87,93.16,11.13,8.1696
2006-06-01,23.49,31.18,16.87,0.0,0.26,1.51,2.65,63.95,93.5,12.1,7.9164
2006-06-02,24.29,31.15,18.25,0.01,0.47,1.8,2.5,61.68,93.51,12.15,7.9097
2006-06-03,21.96,28.12,16.31,0.0,0.25,2.61,3.18,59.21,93.48,10.26,8.2884
2006-06-04,22.82,29.45,16.31,0.0,0.25,2.57,3.59,56.85,93.46,10.48,8.2894
2006-06-05,23.61,31.55,17.21,0.0,0.32,1.94,2.65,56.26,93.67,10.54,8.4065
2006-06-06,20.84,25.46,16.55,0.18,0.26,1.63,2.45,71.41,93.96,11.56,4.4023
2006-06-07,21.6,28.38,16.57,1.57,0.17,0.92,2.0,72.13,93.54,11.9,5.1437
2006-06-08,19.22,24.38,14.63,7.17,0.25,1.56,2.96,73.85,93.43,10.69,5.3611
2006-06-09,21.7,29.47,14.53,0.06,0.2,0.75,1.29,69.47,93.22,11.48,7.2982
2006-06-10,20.16,24.7,15.09,0.52,0.33,1.63,2.8,66.79,93.59,10.24,5.8961
2006-06-11,19.22,25.77,13.5,0.11,0.22,1.32,2.54,69.19,93.74,9.85,5.6378
